Using pattern file: test/LV/g34
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :5
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :3
Depth :6 Time :4
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :5
Depth :6 Time :1
Depth :6 Time :4
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :4
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :4
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :8
Depth :6 Time :1
Depth :6 Time :4
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :4
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :5
Depth :6 Time :1
Depth :6 Time :7
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :4
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :4
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :5
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :5
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :5
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :5
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :4
Depth :6 Time :8
Depth :6 Time :2
Depth :6 Time :5
Depth :6 Time :2
Depth :6 Time :5
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :4
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :5
Depth :6 Time :4
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :4
Depth :6 Time :1
Depth :6 Time :4
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :4
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :4
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :4
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :5
Depth :6 Time :3
Depth :6 Time :5
Depth :6 Time :5
Depth :6 Time :5
Depth :6 Time :4
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :4
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :4
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :5
Depth :6 Time :6
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :10
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :4
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :4
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :5
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :11
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :4
Depth :6 Time :3
Depth :6 Time :4
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :4
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :5
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :5
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :4
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :4
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :4
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :3
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :7
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :6
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :4
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :10
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :6
Depth :6 Time :2
Depth :6 Time :2
Depth :6 Time :3
Depth :6 Time :4
Depth :6 Time :1
Depth :6 Time :6
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :2
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
Depth :6 Time :1
